Province,Centres,Zones,Neighbourhood,Dwelling Type ,Bachelor,1 Bedroom,2 Bedroom,3 Bedroom +,Total,Year,Centre_id,Zone_id,Rent ID
Alta,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone212,Rent_1417
Alta,Calgary,Chinook,Bel-Aire/Mayfair/Kelvin Grove etc.,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone212,Rent_1418
Alta,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone212,Rent_1419
Alta,Calgary,Chinook,Fairview Industrial/Fairview/Kingsland,Apt & Other,766.0,974.0,1231.0,0.0,1089.0,2018,centre30,Zone212,Rent_1420
Alta,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,Row,0.0,0.0,1080.0,1146.0,1112.0,2018,centre30,Zone213,Rent_1421
Alta,Calgary,Fish Creek,Willow Park/Acadia/Haysboro/Southwood,Apt & Other,896.0,1055.0,1196.0,1205.0,1149.0,2018,centre30,Zone213,Rent_1422
Alta,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone213,Rent_1423
Alta,Calgary,Fish Creek,Braeside/Bayview/Palliser/Pump Hill etc.,Apt & Other,881.0,1094.0,1302.0,0.0,1203.0,2018,centre30,Zone213,Rent_1424
Alta,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone213,Rent_1425
Alta,Calgary,Fish Creek,Canyon Meadows/Woodlands/Woodbine etc.,Apt & Other,0.0,956.0,1058.0,0.0,1032.0,2018,centre30,Zone213,Rent_1426
Alta,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone213,Rent_1427
Alta,Calgary,Fish Creek,Bridlewood/Evergreen/Shawnee Slope etc.,Apt & Other,0.0,1047.0,1332.0,1627.0,1310.0,2018,centre30,Zone213,Rent_1428
Alta,Calgary,Other Centres,Airdrie,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone214,Rent_1429
Alta,Calgary,Other Centres,Airdrie,Apt & Other,0.0,1112.0,1296.0,0.0,1238.0,2018,centre30,Zone214,Rent_1430
Alta,Calgary,Other Centres,Cochrane,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone214,Rent_1431
Alta,Calgary,Other Centres,Cochrane,Apt & Other,743.0,890.0,997.0,1103.0,946.0,2018,centre30,Zone214,Rent_1432
Alta,Calgary,Other Centres,Calgary CMA Remainder,Row,0.0,0.0,0.0,0.0,0.0,2018,centre30,Zone214,Rent_1433
Alta,Calgary,Other Centres,Calgary CMA Remainder,Apt & Other,0.0,788.0,920.0,0.0,888.0,2018,centre30,Zone214,Rent_1434
Alta,Edmonton,Downtown,Downtown,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone93,Rent_1435
Alta,Edmonton,Downtown,Downtown,Apt & Other,885.0,1125.0,1517.0,1258.0,1229.0,2018,centre31,Zone93,Rent_1436
Alta,Edmonton,Downtown,Grandin,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone93,Rent_1437
Alta,Edmonton,Downtown,Grandin,Apt & Other,974.0,1287.0,1607.0,0.0,1362.0,2018,centre31,Zone93,Rent_1438
Alta,Edmonton,Downtown,Oliver,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone93,Rent_1439
Alta,Edmonton,Downtown,Oliver,Apt & Other,904.0,1063.0,1318.0,1374.0,1122.0,2018,centre31,Zone93,Rent_1440
Alta,Edmonton,Downtown,McCauley,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone93,Rent_1441
Alta,Edmonton,Downtown,McCauley,Apt & Other,899.0,907.0,1437.0,1588.0,1145.0,2018,centre31,Zone93,Rent_1442
Alta,Edmonton,Hudson's Bay Reserve,Central McDougall,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone215,Rent_1443
Alta,Edmonton,Hudson's Bay Reserve,Central McDougall,Apt & Other,732.0,891.0,1206.0,1097.0,970.0,2018,centre31,Zone215,Rent_1444
Alta,Edmonton,Hudson's Bay Reserve,Queen Mary Park,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone215,Rent_1445
Alta,Edmonton,Hudson's Bay Reserve,Queen Mary Park,Apt & Other,738.0,901.0,1059.0,1201.0,940.0,2018,centre31,Zone215,Rent_1446
Alta,Edmonton,University,Garneau,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone216,Rent_1447
Alta,Edmonton,University,Garneau,Apt & Other,849.0,993.0,1261.0,1498.0,1061.0,2018,centre31,Zone216,Rent_1448
Alta,Edmonton,University,University,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone216,Rent_1449
Alta,Edmonton,University,University,Apt & Other,1040.0,1112.0,1453.0,1347.0,1204.0,2018,centre31,Zone216,Rent_1450
Alta,Edmonton,West Central,West Central (North),Row,0.0,0.0,0.0,1276.0,1239.0,2018,centre31,Zone217,Rent_1451
Alta,Edmonton,West Central,West Central (North),Apt & Other,692.0,896.0,1064.0,1315.0,974.0,2018,centre31,Zone217,Rent_1452
Alta,Edmonton,West Central,Woodcroft/Inglewood,Row,0.0,864.0,1214.0,0.0,1247.0,2018,centre31,Zone217,Rent_1453
Alta,Edmonton,West Central,Woodcroft/Inglewood,Apt & Other,777.0,939.0,1098.0,1412.0,1009.0,2018,centre31,Zone217,Rent_1454
Alta,Edmonton,West Central,West Central (South),Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone217,Rent_1455
Alta,Edmonton,West Central,West Central (South),Apt & Other,0.0,849.0,922.0,0.0,861.0,2018,centre31,Zone217,Rent_1456
Alta,Edmonton,Jasper Place,South Jasper Place,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone218,Rent_1457
Alta,Edmonton,Jasper Place,South Jasper Place,Apt & Other,793.0,951.0,1153.0,1318.0,1085.0,2018,centre31,Zone218,Rent_1458
Alta,Edmonton,Jasper Place,Genwood/West Jasper Place,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone218,Rent_1459
Alta,Edmonton,Jasper Place,Genwood/West Jasper Place,Apt & Other,771.0,905.0,1047.0,1133.0,977.0,2018,centre31,Zone218,Rent_1460
Alta,Edmonton,Jasper Place,Britannia,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone218,Rent_1461
Alta,Edmonton,Jasper Place,Britannia,Apt & Other,787.0,885.0,1029.0,1137.0,952.0,2018,centre31,Zone218,Rent_1462
Alta,Edmonton,Jasper Place,North Jasper Place,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone218,Rent_1463
Alta,Edmonton,Jasper Place,North Jasper Place,Apt & Other,0.0,883.0,1053.0,0.0,942.0,2018,centre31,Zone218,Rent_1464
Alta,Edmonton,West Jasper Place,North West Jasper Place,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone219,Rent_1465
Alta,Edmonton,West Jasper Place,North West Jasper Place,Apt & Other,781.0,1079.0,1332.0,1460.0,1169.0,2018,centre31,Zone219,Rent_1466
Alta,Edmonton,West Jasper Place,Thorncliffe/Aldergrove,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone219,Rent_1467
Alta,Edmonton,West Jasper Place,Thorncliffe/Aldergrove,Apt & Other,0.0,1069.0,1249.0,1432.0,1230.0,2018,centre31,Zone219,Rent_1468
Alta,Edmonton,West Jasper Place,Callingwood,Row,0.0,0.0,0.0,1367.0,1342.0,2018,centre31,Zone219,Rent_1469
Alta,Edmonton,West Jasper Place,Callingwood,Apt & Other,963.0,1062.0,1231.0,1444.0,1170.0,2018,centre31,Zone219,Rent_1470
Alta,Edmonton,West Jasper Place,South West Jasper Place,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone219,Rent_1471
Alta,Edmonton,West Jasper Place,South West Jasper Place,Apt & Other,0.0,1115.0,1403.0,0.0,1275.0,2018,centre31,Zone219,Rent_1472
Alta,Edmonton,West Jasper Place,West Jasper Place/Rural,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone219,Rent_1473
Alta,Edmonton,West Jasper Place,West Jasper Place/Rural,Apt & Other,0.0,1272.0,1379.0,0.0,1373.0,2018,centre31,Zone219,Rent_1474
Alta,Edmonton,South West,Southgate District,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone220,Rent_1475
Alta,Edmonton,South West,Southgate District,Apt & Other,776.0,1009.0,1246.0,0.0,1190.0,2018,centre31,Zone220,Rent_1476
Alta,Edmonton,South West,Confederation Park,Row,0.0,0.0,1272.0,1448.0,1401.0,2018,centre31,Zone220,Rent_1477
Alta,Edmonton,South West,Confederation Park,Apt & Other,1021.0,1172.0,1358.0,1542.0,1294.0,2018,centre31,Zone220,Rent_1478
Alta,Edmonton,South West,Riverbend/Whitemud Creek,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone220,Rent_1479
Alta,Edmonton,South West,Riverbend/Whitemud Creek,Apt & Other,0.0,1116.0,1270.0,1443.0,1249.0,2018,centre31,Zone220,Rent_1480
Alta,Edmonton,South West,Central South West,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone220,Rent_1481
Alta,Edmonton,South West,Central South West,Apt & Other,938.0,1097.0,1277.0,0.0,1178.0,2018,centre31,Zone220,Rent_1482
Alta,Edmonton,South West,Gateway Blvd West,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone220,Rent_1483
Alta,Edmonton,South West,Gateway Blvd West,Apt & Other,939.0,1028.0,1137.0,1139.0,1099.0,2018,centre31,Zone220,Rent_1484
Alta,Edmonton,South West,Terwillegar/Rural Southwest,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone220,Rent_1485
Alta,Edmonton,South West,Terwillegar/Rural Southwest,Apt & Other,0.0,1208.0,1398.0,1375.0,1359.0,2018,centre31,Zone220,Rent_1486
Alta,Edmonton,East Central,Bonny Doon,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone221,Rent_1487
Alta,Edmonton,East Central,Bonny Doon,Apt & Other,1015.0,1108.0,1293.0,0.0,1164.0,2018,centre31,Zone221,Rent_1488
Alta,Edmonton,East Central,Strathearn/Holyrood,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone221,Rent_1489
Alta,Edmonton,East Central,Strathearn/Holyrood,Apt & Other,712.0,834.0,1042.0,0.0,945.0,2018,centre31,Zone221,Rent_1490
Alta,Edmonton,East Central,Capilano/Upper East Central,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone221,Rent_1491
Alta,Edmonton,East Central,Capilano/Upper East Central,Apt & Other,790.0,1012.0,1177.0,0.0,1094.0,2018,centre31,Zone221,Rent_1492
Alta,Edmonton,East Central,Lower East Central,Row,0.0,0.0,0.0,1302.0,1255.0,2018,centre31,Zone221,Rent_1493
Alta,Edmonton,East Central,Lower East Central,Apt & Other,808.0,952.0,1161.0,0.0,1037.0,2018,centre31,Zone221,Rent_1494
Alta,Edmonton,Millwoods,North Millwoods,Row,0.0,0.0,0.0,1340.0,1277.0,2018,centre31,Zone222,Rent_1495
Alta,Edmonton,Millwoods,North Millwoods,Apt & Other,0.0,1092.0,1297.0,1522.0,1320.0,2018,centre31,Zone222,Rent_1496
Alta,Edmonton,Millwoods,Central Millwoods,Row,0.0,0.0,0.0,0.0,1326.0,2018,centre31,Zone222,Rent_1497
Alta,Edmonton,Millwoods,Central Millwoods,Apt & Other,903.0,1008.0,1203.0,1351.0,1116.0,2018,centre31,Zone222,Rent_1498
Alta,Edmonton,Millwoods,South Millwoods,Row,0.0,0.0,1297.0,1332.0,1322.0,2018,centre31,Zone222,Rent_1499
Alta,Edmonton,Millwoods,South Millwoods,Apt & Other,0.0,1094.0,1253.0,1309.0,1228.0,2018,centre31,Zone222,Rent_1500
Alta,Edmonton,North Central,Highlands/Alberta Ave.,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone223,Rent_1501
Alta,Edmonton,North Central,Highlands/Alberta Ave.,Apt & Other,807.0,852.0,0.0,0.0,913.0,2018,centre31,Zone223,Rent_1502
Alta,Edmonton,North Central,Delton/Eastwood,Row,0.0,0.0,894.0,1375.0,1199.0,2018,centre31,Zone223,Rent_1503
Alta,Edmonton,North Central,Delton/Eastwood,Apt & Other,741.0,849.0,1023.0,1197.0,904.0,2018,centre31,Zone223,Rent_1504
Alta,Edmonton,North Central,Westwood,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone223,Rent_1505
Alta,Edmonton,North Central,Westwood,Apt & Other,701.0,851.0,1036.0,1210.0,854.0,2018,centre31,Zone223,Rent_1506
Alta,Edmonton,North Central,North Central (West),Row,0.0,0.0,1083.0,1256.0,1201.0,2018,centre31,Zone223,Rent_1507
Alta,Edmonton,North Central,North Central (West),Apt & Other,700.0,932.0,1045.0,0.0,969.0,2018,centre31,Zone223,Rent_1508
Alta,Edmonton,North Central,North Central (East),Row,0.0,0.0,1205.0,1309.0,1262.0,2018,centre31,Zone223,Rent_1509
Alta,Edmonton,North Central,North Central (East),Apt & Other,738.0,892.0,945.0,1137.0,915.0,2018,centre31,Zone223,Rent_1510
Alta,Edmonton,North East,Beverly/Rundle Heights,Row,0.0,0.0,0.0,1298.0,1253.0,2018,centre31,Zone224,Rent_1511
Alta,Edmonton,North East,Beverly/Rundle Heights,Apt & Other,858.0,924.0,1102.0,1251.0,1018.0,2018,centre31,Zone224,Rent_1512
Alta,Edmonton,North East,Clairview,Row,0.0,0.0,0.0,1291.0,1286.0,2018,centre31,Zone224,Rent_1513
Alta,Edmonton,North East,Clairview,Apt & Other,0.0,1012.0,1161.0,1192.0,1113.0,2018,centre31,Zone224,Rent_1514
Alta,Edmonton,North East,McLeod Park/Casselman,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone224,Rent_1515
Alta,Edmonton,North East,McLeod Park/Casselman,Apt & Other,0.0,949.0,1124.0,1503.0,1136.0,2018,centre31,Zone224,Rent_1516
Alta,Edmonton,North East,North East,Row,0.0,0.0,1244.0,1378.0,1320.0,2018,centre31,Zone224,Rent_1517
Alta,Edmonton,North East,North East,Apt & Other,0.0,1057.0,1271.0,1386.0,1224.0,2018,centre31,Zone224,Rent_1518
Alta,Edmonton,Castledown,Londonderry,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone225,Rent_1519
Alta,Edmonton,Castledown,Londonderry,Apt & Other,0.0,1091.0,1251.0,1449.0,1250.0,2018,centre31,Zone225,Rent_1520
Alta,Edmonton,Castledown,Northmount/Evansdale,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone225,Rent_1521
Alta,Edmonton,Castledown,Northmount/Evansdale,Apt & Other,0.0,903.0,1067.0,1174.0,994.0,2018,centre31,Zone225,Rent_1522
Alta,Edmonton,Castledown,East Castle Downs,Row,0.0,0.0,0.0,1265.0,1265.0,2018,centre31,Zone225,Rent_1523
Alta,Edmonton,Castledown,East Castle Downs,Apt & Other,910.0,1099.0,1307.0,1407.0,1240.0,2018,centre31,Zone225,Rent_1524
Alta,Edmonton,Castledown,West Castledowns,Row,0.0,0.0,0.0,1501.0,1501.0,2018,centre31,Zone225,Rent_1525
Alta,Edmonton,Castledown,West Castledowns,Apt & Other,0.0,1090.0,1320.0,1396.0,1263.0,2018,centre31,Zone225,Rent_1526
Alta,Edmonton,St. Albert,St. Albert,Row,0.0,0.0,0.0,1579.0,1566.0,2018,centre31,Zone226,Rent_1527
Alta,Edmonton,St. Albert,St. Albert,Apt & Other,0.0,1061.0,1301.0,1396.0,1264.0,2018,centre31,Zone226,Rent_1528
Alta,Edmonton,Other Outlying Areas,Morinville,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone227,Rent_1529
Alta,Edmonton,Other Outlying Areas,Morinville,Apt & Other,0.0,1075.0,1349.0,0.0,1218.0,2018,centre31,Zone227,Rent_1530
Alta,Edmonton,Other Outlying Areas,Devon,Row,0.0,0.0,922.0,0.0,904.0,2018,centre31,Zone227,Rent_1531
Alta,Edmonton,Other Outlying Areas,Devon,Apt & Other,0.0,861.0,985.0,0.0,937.0,2018,centre31,Zone227,Rent_1532
Alta,Edmonton,Other Outlying Areas,Edmonton CMA Remainder,Row,0.0,0.0,1000.0,1344.0,1252.0,2018,centre31,Zone227,Rent_1533
Alta,Edmonton,Other Outlying Areas,Edmonton CMA Remainder,Apt & Other,0.0,908.0,1134.0,1199.0,1052.0,2018,centre31,Zone227,Rent_1534
Alta,Edmonton,Fort Saskatchewan,Fort Saskatchewan,Row,0.0,0.0,0.0,1374.0,1337.0,2018,centre31,Zone228,Rent_1535
Alta,Edmonton,Fort Saskatchewan,Fort Saskatchewan,Apt & Other,604.0,841.0,1057.0,0.0,1009.0,2018,centre31,Zone228,Rent_1536
Alta,Edmonton,Leduc,Leduc,Row,0.0,0.0,1032.0,1325.0,1214.0,2018,centre31,Zone229,Rent_1537
Alta,Edmonton,Leduc,Leduc,Apt & Other,786.0,1004.0,1165.0,1250.0,1131.0,2018,centre31,Zone229,Rent_1538
Alta,Edmonton,Spruce Grove,Spruce Grove,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone230,Rent_1539
Alta,Edmonton,Spruce Grove,Spruce Grove,Apt & Other,0.0,1083.0,1225.0,0.0,1176.0,2018,centre31,Zone230,Rent_1540
Alta,Edmonton,Stony Plain,Stony Plain,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone231,Rent_1541
Alta,Edmonton,Stony Plain,Stony Plain,Apt & Other,0.0,1003.0,1058.0,1294.0,1067.0,2018,centre31,Zone231,Rent_1542
Alta,Edmonton,Strathcona County,Sherwood Park,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone232,Rent_1543
Alta,Edmonton,Strathcona County,Sherwood Park,Apt & Other,0.0,1192.0,1411.0,1245.0,1328.0,2018,centre31,Zone232,Rent_1544
Alta,Edmonton,Strathcona County,Strathcona County Remainder,Row,0.0,0.0,0.0,0.0,0.0,2018,centre31,Zone232,Rent_1545
Alta,Edmonton,Strathcona County,Strathcona County Remainder,Apt & Other,0.0,1282.0,1352.0,0.0,1336.0,2018,centre31,Zone232,Rent_1546
Alta,Lethbridge,Lethbridge,Downtown,Row,0.0,807.0,1054.0,0.0,1115.0,2018,centre32,Zone233,Rent_1547
Alta,Lethbridge,Lethbridge,Downtown,Apt & Other,782.0,860.0,925.0,0.0,875.0,2018,centre32,Zone233,Rent_1548
Alta,Lethbridge,Lethbridge,South-Centre,Row,0.0,693.0,884.0,0.0,878.0,2018,centre32,Zone233,Rent_1549
Alta,Lethbridge,Lethbridge,South-Centre,Apt & Other,0.0,851.0,952.0,0.0,917.0,2018,centre32,Zone233,Rent_1550
Alta,Lethbridge,Lethbridge,South-East,Row,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1551
Alta,Lethbridge,Lethbridge,South-East,Apt & Other,695.0,916.0,1071.0,0.0,1038.0,2018,centre32,Zone233,Rent_1552
Alta,Lethbridge,Lethbridge,Redwood,Row,0.0,0.0,918.0,0.0,918.0,2018,centre32,Zone233,Rent_1553
Alta,Lethbridge,Lethbridge,Redwood,Apt & Other,717.0,898.0,979.0,0.0,922.0,2018,centre32,Zone233,Rent_1554
Alta,Lethbridge,Lethbridge,Lakeview,Row,0.0,0.0,944.0,0.0,989.0,2018,centre32,Zone233,Rent_1555
Alta,Lethbridge,Lethbridge,Lakeview,Apt & Other,0.0,0.0,935.0,0.0,934.0,2018,centre32,Zone233,Rent_1556
Alta,Lethbridge,Lethbridge,North-East,Row,0.0,643.0,917.0,0.0,1050.0,2018,centre32,Zone233,Rent_1557
Alta,Lethbridge,Lethbridge,North-East,Apt & Other,0.0,792.0,924.0,0.0,829.0,2018,centre32,Zone233,Rent_1558
Alta,Lethbridge,Lethbridge,North-Centre,Row,0.0,0.0,877.0,0.0,859.0,2018,centre32,Zone233,Rent_1559
Alta,Lethbridge,Lethbridge,North-Centre,Apt & Other,0.0,800.0,907.0,0.0,868.0,2018,centre32,Zone233,Rent_1560
Alta,Lethbridge,Lethbridge,St. Edwards/Staffordville,Row,0.0,0.0,928.0,1004.0,930.0,2018,centre32,Zone233,Rent_1561
Alta,Lethbridge,Lethbridge,St. Edwards/Staffordville,Apt & Other,0.0,0.0,968.0,0.0,828.0,2018,centre32,Zone233,Rent_1562
Alta,Lethbridge,Lethbridge,Winston Churchill/Park Meadows,Row,0.0,0.0,851.0,924.0,873.0,2018,centre32,Zone233,Rent_1563
Alta,Lethbridge,Lethbridge,Winston Churchill/Park Meadows,Apt & Other,0.0,871.0,963.0,0.0,944.0,2018,centre32,Zone233,Rent_1564
Alta,Lethbridge,Lethbridge,North-West,Row,0.0,0.0,0.0,0.0,894.0,2018,centre32,Zone233,Rent_1565
Alta,Lethbridge,Lethbridge,North-West,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1566
Alta,Lethbridge,Lethbridge,West-South,Row,0.0,0.0,0.0,1059.0,1093.0,2018,centre32,Zone233,Rent_1567
Alta,Lethbridge,Lethbridge,West-South,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1568
Alta,Lethbridge,Lethbridge,Varsity Village,Row,0.0,0.0,0.0,969.0,969.0,2018,centre32,Zone233,Rent_1569
Alta,Lethbridge,Lethbridge,Varsity Village,Apt & Other,0.0,0.0,975.0,1138.0,971.0,2018,centre32,Zone233,Rent_1570
Alta,Lethbridge,Lethbridge,West-North,Row,0.0,0.0,1021.0,1128.0,1041.0,2018,centre32,Zone233,Rent_1571
Alta,Lethbridge,Lethbridge,West-North,Apt & Other,0.0,979.0,997.0,1055.0,1000.0,2018,centre32,Zone233,Rent_1572
Alta,Lethbridge,Lethbridge,Coalhurst,Row,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1573
Alta,Lethbridge,Lethbridge,Coalhurst,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1574
Alta,Lethbridge,Lethbridge,Coaldale,Row,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1575
Alta,Lethbridge,Lethbridge,Coaldale,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1576
Alta,Lethbridge,Lethbridge,Barons/Nobleford/Picture Butte,Row,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1577
Alta,Lethbridge,Lethbridge,Barons/Nobleford/Picture Butte,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1578
Alta,Lethbridge,Lethbridge,Lethbridge County,Row,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1579
Alta,Lethbridge,Lethbridge,Lethbridge County,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre32,Zone233,Rent_1580
B.C.,Abbotsford - Mission,Abbotsford,Mill Lake,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1581
B.C.,Abbotsford - Mission,Abbotsford,Mill Lake,Apt & Other,688.0,850.0,1055.0,0.0,961.0,2018,centre33,Zone234,Rent_1582
B.C.,Abbotsford - Mission,Abbotsford,Abbotsford/McMillan,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1583
B.C.,Abbotsford - Mission,Abbotsford,Abbotsford/McMillan,Apt & Other,661.0,812.0,997.0,1091.0,878.0,2018,centre33,Zone234,Rent_1584
B.C.,Abbotsford - Mission,Abbotsford,Townline/Clearbrook,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1585
B.C.,Abbotsford - Mission,Abbotsford,Townline/Clearbrook,Apt & Other,675.0,844.0,1038.0,0.0,946.0,2018,centre33,Zone234,Rent_1586
B.C.,Abbotsford - Mission,Abbotsford,Mt. Lehman/Aberdeen/Poplar,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1587
B.C.,Abbotsford - Mission,Abbotsford,Mt. Lehman/Aberdeen/Poplar,Apt & Other,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1588
B.C.,Abbotsford - Mission,Abbotsford,Whatcom/Sumas,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone234,Rent_1589
B.C.,Abbotsford - Mission,Abbotsford,Whatcom/Sumas,Apt & Other,0.0,904.0,1057.0,0.0,990.0,2018,centre33,Zone234,Rent_1590
B.C.,Abbotsford - Mission,Mission,Mission,Row,0.0,0.0,0.0,0.0,0.0,2018,centre33,Zone235,Rent_1591
B.C.,Abbotsford - Mission,Mission,Mission,Apt & Other,0.0,755.0,875.0,0.0,811.0,2018,centre33,Zone235,Rent_1592
B.C.,Kelowna,Core Area,Core Area,Row,0.0,0.0,1128.0,1201.0,1147.0,2018,centre34,Zone236,Rent_1593
B.C.,Kelowna,Core Area,Core Area,Apt & Other,892.0,1014.0,1313.0,1442.0,1147.0,2018,centre34,Zone236,Rent_1594
B.C.,Kelowna,Rutland,Rutland,Row,0.0,0.0,1122.0,1393.0,1164.0,2018,centre34,Zone237,Rent_1595
B.C.,Kelowna,Rutland,Rutland,Apt & Other,0.0,900.0,1114.0,0.0,1059.0,2018,centre34,Zone237,Rent_1596
B.C.,Vancouver,West End/Stanley Park,West End/Stanley Park North,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone238,Rent_1597
B.C.,Vancouver,West End/Stanley Park,West End/Stanley Park North,Apt & Other,1230.0,1539.0,2324.0,3461.0,1691.0,2018,centre35,Zone238,Rent_1598
B.C.,Vancouver,West End/Stanley Park,West End/Stanley Park South,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone238,Rent_1599
B.C.,Vancouver,West End/Stanley Park,West End/Stanley Park South,Apt & Other,1167.0,1439.0,2079.0,2738.0,1447.0,2018,centre35,Zone238,Rent_1600
B.C.,Vancouver,English Bay,English Bay,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone239,Rent_1601
B.C.,Vancouver,English Bay,English Bay,Apt & Other,1181.0,1579.0,2254.0,3586.0,1597.0,2018,centre35,Zone239,Rent_1602
B.C.,Vancouver,Downtown,Downtown Central,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone93,Rent_1603
B.C.,Vancouver,Downtown,Downtown Central,Apt & Other,1271.0,1511.0,2263.0,3087.0,1551.0,2018,centre35,Zone93,Rent_1604
B.C.,Vancouver,Downtown,North False Creek,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone93,Rent_1605
B.C.,Vancouver,Downtown,North False Creek,Apt & Other,1353.0,1807.0,3017.0,0.0,1814.0,2018,centre35,Zone93,Rent_1606
B.C.,Vancouver,Downtown,Downtown North,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone93,Rent_1607
B.C.,Vancouver,Downtown,Downtown North,Apt & Other,1520.0,1828.0,2466.0,4705.0,1941.0,2018,centre35,Zone93,Rent_1608
B.C.,Vancouver,South Granville/Oak,South False Creek,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone240,Rent_1609
B.C.,Vancouver,South Granville/Oak,South False Creek,Apt & Other,1331.0,1813.0,2398.0,0.0,1941.0,2018,centre35,Zone240,Rent_1610
B.C.,Vancouver,South Granville/Oak,South Granville,Row,0.0,0.0,0.0,0.0,0.0,2018,centre35,Zone240,Rent_1611
